task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
qm_polarizability_monomer,1,3,98,2156,2646,0.9962576649332933,862,213,0.9946422479528096,1.80893861346865
qm_polarizability_monomer,1,4,191,4202,5157,0.996077684729143,862,213,0.9930939316236961,2.2188850214757974
qm_polarizability_monomer,1,5,76,1672,2052,0.9937805784601862,861,214,0.9939608308200708,2.2122783339762115
qm_polarizability_monomer,2,1,92,2024,2484,0.9956854580830439,861,214,0.9955033917740073,1.6126106827211424
qm_polarizability_monomer,2,2,129,2838,3483,0.9962004677347392,859,216,0.9925883567577986,2.1596331211562694
qm_polarizability_monomer,2,3,104,2288,2808,0.9966294702304932,858,217,0.9906048445116821,2.6465340519913325
qm_polarizability_monomer,2,4,102,2244,2754,0.9951846626168991,862,213,0.9860817635411572,2.900325317653738
qm_polarizability_monomer,2,5,158,3476,4266,0.996077717591793,860,215,0.9971051056521677,1.4518415267787643
qm_polarizability_monomer,3,1,67,1474,1809,0.9918250292905811,860,215,0.9966514072690833,1.3892902462452605
qm_polarizability_monomer,3,2,125,2750,3375,0.9969858412819647,861,214,0.9935475789100352,2.1902678681240215
