task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
s_sim_CO2,2,3,25,100,100,0.7651559522882628,124,31,0.7621130777107388,0.19907241060624195
s_sim_CO2,2,4,9,36,50,0.8558312342909126,124,31,0.6811151999048489,0.1912529573042776
s_sim_CO2,2,5,13,52,52,0.7248879320970257,124,31,0.841612956455145,0.16898795425776947
s_sim_CO2,3,1,165,660,660,0.7479936987036457,124,31,0.8843550580415002,0.1273551736737147
s_sim_CO2,3,2,5,20,50,0.9265259500596605,124,31,0.6452206143801149,0.27156215850772586
s_sim_CO2,3,3,7,28,50,0.8480914301872606,124,31,0.7780772904900353,0.18718027742441207
s_sim_CO2,3,4,28,112,112,0.8522949170520498,124,31,0.7807844933570847,0.18448224856196357
s_sim_CO2,3,5,17,68,68,0.8865238712717409,124,31,0.6152975802588775,0.22773325631261557
s_sim_N2,1,1,27,108,135,0.839613093902559,136,35,0.6765940125673768,0.20963784935268526
s_sim_N2,1,2,154,616,770,0.9424090454695805,137,34,0.87731503514666,0.11640529021715418
s_sim_N2,1,3,12,48,60,0.6697856115346983,137,34,0.755148298249487,0.14997054470285395
s_sim_N2,1,4,26,104,130,0.7353925913914905,137,34,0.8301525550365111,0.13016964560869362
s_sim_N2,1,5,14,56,70,0.8388456488429793,137,34,0.6759064716392513,0.17421165496869195
s_sim_N2,2,1,127,508,635,0.8757516306492775,136,35,0.8039285816200429,0.13689620866822702
s_sim_N2,2,2,59,236,295,0.8329949215263253,137,34,0.720003626198753,0.1611890521021544
s_sim_N2,2,3,153,612,765,0.869907176748374,137,34,0.8066046594594837,0.13753832946771094
s_sim_N2,2,4,9,36,50,0.6543191205958863,137,34,0.7381903293065681,0.16754768108675525
s_sim_N2,2,5,96,384,480,0.8870984306267751,137,34,0.48177524456789,0.24077988418217622
s_sim_N2,3,1,114,456,570,0.8917285717246874,136,35,0.8673080373593198,0.13174549205644426
s_sim_N2,3,2,67,268,335,0.8306057230942268,137,34,0.8054065216137818,0.1434426928945892
s_sim_N2,3,3,26,104,130,0.6654154754430123,137,34,0.6353990250942907,0.2127210250522486
s_sim_N2,3,4,92,368,460,0.855659993798337,137,34,0.6626930929711872,0.16922716455178782
s_sim_N2,3,5,8,32,50,0.7289694340292507,137,34,0.7644335152162554,0.13935203126361123
s_sim_O2,1,1,12,48,60,0.4590306693256695,136,34,0.7607571295245822,0.14141095930678974
s_sim_O2,1,2,96,384,480,0.8682461841002498,136,34,0.574299429220943,0.21641366714502336
s_sim_O2,1,3,28,112,140,0.6781580311110795,136,34,0.5778133907552007,0.20886082133827227
s_sim_O2,1,4,13,52,65,0.5851590494474388,136,34,0.6080397104319146,0.1492684219097765
s_sim_O2,1,5,28,112,140,0.8719838871203476,136,34,0.6951514188639317,0.17611074497583282
s_sim_O2,2,1,11,44,55,0.8010887348498623,136,34,0.44074978025004996,0.16921648113633392
s_sim_O2,2,2,21,84,105,0.8715722731852189,136,34,0.6962091923354339,0.13756970785358102
s_sim_O2,2,3,3,12,50,0.7472293495558141,136,34,0.8015017825589583,0.14078173029809993
s_sim_O2,2,4,5,20,50,0.3830236976701584,136,34,0.7846718401439239,0.15002332999357754
s_sim_O2,2,5,23,92,115,0.8879736110922339,136,34,0.6084007049463294,0.22267623253840113
s_sim_O2,3,1,17,68,85,0.9106967619538278,136,34,0.6519581281571238,0.1812121650050593
s_sim_O2,3,2,17,68,85,0.671494407427677,136,34,0.523804405678661,0.1774537403804151
s_sim_O2,3,3,20,80,100,0.29550264738829124,136,34,0.8651825597777943,0.1376731549755351
s_sim_O2,3,4,17,68,85,0.5136819199974987,136,34,0.8340131278770888,0.11923151534303118
s_sim_O2,3,5,33,132,165,0.8818500947824224,136,34,0.173821887962042,0.2289325500571149
